track_artist,track_name,track_popularity,feature,feature_value,year
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,valence,0.439,2015
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,energy,0.675,2015
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,acousticness,0.021,2015
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,instrumentalness,0.003,2015
Steve Aoki,I Love It When You Cry (Moxoki) - Boehm Remix,44,speechiness,0.0394,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,tempo,0.5347,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,danceability,0.565,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,loudness,0.4787,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,liveness,0.0738,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,valence,0.448,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,energy,0.694,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,acousticness,0.0032,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,instrumentalness,0.0033,2015
Steve Aoki,Hysteria (feat. Matthew Koma),33,speechiness,0.0717,2015
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,tempo,0.5346,2013
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,danceability,0.606,2013
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,loudness,0.6515,2013
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,liveness,0.087,2013
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,valence,0.303,2013
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,energy,0.873,2013
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,acousticness,0.0001,2013
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,instrumentalness,0.35,2013
Steve Aoki,Bring You to Life (Transcend) [feat. RAS] - Original Mix,0,speechiness,0.0785,2013
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,tempo,0.5346,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,danceability,0.706,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,loudness,0.6011,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,liveness,0.232,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,valence,0.925,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,energy,0.912,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,acousticness,0.0195,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,instrumentalness,0.0,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink),59,speechiness,0.0565,2014
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,tempo,0.5191,2019
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,danceability,0.409,2019
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,loudness,0.6727,2019
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,liveness,0.186,2019
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,valence,0.034,2019
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,energy,0.847,2019
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,acousticness,0.0017,2019
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,instrumentalness,0.006,2019
Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,33,speechiness,0.0499,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,tempo,0.5346,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,danceability,0.604,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,loudness,0.6116,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,liveness,0.0621,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,valence,0.135,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,energy,0.938,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,acousticness,0.0003,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,instrumentalness,0.0117,2019
Steve Aoki,Why Are We So Broken (feat. blink-182) - Steve Aoki 182 Bottles Of Beer On The Wall Remix,24,speechiness,0.0458,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,tempo,0.5178,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,danceability,0.669,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,loudness,0.7246,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,liveness,0.112,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,valence,0.178,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,energy,0.874,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,acousticness,0.0553,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,instrumentalness,0.0,2019
Steve Aoki,Let It Be Me - Steve Aoki Remix,34,speechiness,0.0349,2019
Steve Aoki,Just Hold On - DVBBS Remix,41,tempo,0.4594,2017
Steve Aoki,Just Hold On - DVBBS Remix,41,danceability,0.614,2017
Steve Aoki,Just Hold On - DVBBS Remix,41,loudness,0.7062,2017
Steve Aoki,Just Hold On - DVBBS Remix,41,liveness,0.131,2017
Steve Aoki,Just Hold On - DVBBS Remix,41,valence,0.351,2017
Steve Aoki,Just Hold On - DVBBS Remix,41,energy,0.839,2017
Steve Aoki,Just Hold On - DVBBS Remix,41,acousticness,0.0324,2017
Steve Aoki,Just Hold On - DVBBS Remix,41,instrumentalness,0.0,2017
Steve Aoki,Just Hold On - DVBBS Remix,41,speechiness,0.0429,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,tempo,0.426,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,danceability,0.635,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,loudness,0.4318,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,liveness,0.0894,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,valence,0.329,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,energy,0.689,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,acousticness,0.0451,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,instrumentalness,0.0,2017
Steve Aoki,Just Hold On - Two Friends Remix,33,speechiness,0.0352,2017
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,tempo,0.543,2018
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,danceability,0.715,2018
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,loudness,0.7195,2018
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,liveness,0.0581,2018
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,valence,0.818,2018
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,energy,0.942,2018
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,acousticness,0.0018,2018
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,instrumentalness,0.0005,2018
Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",69,speechiness,0.107,2018
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,tempo,0.5345,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,danceability,0.534,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,loudness,0.576,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,liveness,0.188,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,valence,0.225,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,energy,0.767,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,acousticness,0.0165,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,instrumentalness,0.0,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Crystal Lake Radio Edit,26,speechiness,0.305,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,tempo,0.543,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,danceability,0.607,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,loudness,0.6581,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,liveness,0.735,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,valence,0.413,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,energy,0.959,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,acousticness,0.001,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,instrumentalness,0.0003,2016
Steve Aoki,Supernova (Interstellar) - Radio Edit,44,speechiness,0.0695,2016
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,tempo,0.5345,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,danceability,0.827,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,loudness,0.6082,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,liveness,0.31,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,valence,0.866,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,energy,0.93,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,acousticness,0.0128,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,instrumentalness,0.0,2014
Steve Aoki,Delirious (Boneless) (feat. Kid Ink) - Chris Lorenzo Remix,31,speechiness,0.128,2014
Steve Aoki,Send It,65,tempo,0.5182,2019
Steve Aoki,Send It,65,danceability,0.646,2019
Steve Aoki,Send It,65,loudness,0.5432,2019
Steve Aoki,Send It,65,liveness,0.38,2019
Steve Aoki,Send It,65,valence,0.091,2019
Steve Aoki,Send It,65,energy,0.979,2019
Steve Aoki,Send It,65,acousticness,0.0199,2019
Steve Aoki,Send It,65,instrumentalness,0.776,2019
Steve Aoki,Send It,65,speechiness,0.101,2019
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,tempo,0.5264,2016
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,danceability,0.635,2016
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,loudness,0.4887,2016
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,liveness,0.139,2016
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,valence,0.545,2016
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,energy,0.875,2016
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,acousticness,0.021,2016
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,instrumentalness,0.0,2016
Steve Aoki,Back 2 U (feat. WALK THE MOON),50,speechiness,0.0512,2016
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,tempo,0.5349,2014
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,danceability,0.585,2014
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,loudness,0.7067,2014
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,liveness,0.0482,2014
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,valence,0.209,2014
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,energy,0.906,2014
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,acousticness,0.0268,2014
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,instrumentalness,0.0,2014
Steve Aoki,Back to Earth (feat. Fall Out Boy),48,speechiness,0.228,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,tempo,0.5346,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,danceability,0.657,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,loudness,0.6627,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,liveness,0.383,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,valence,0.218,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,energy,0.887,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,acousticness,0.118,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,instrumentalness,0.0,2014
Steve Aoki,Born to Get Wild (feat. will.i.am),37,speechiness,0.168,2014
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,tempo,0.5177,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,danceability,0.662,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,loudness,0.5497,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,liveness,0.279,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,valence,0.673,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,energy,0.797,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,acousticness,0.0182,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,instrumentalness,0.0,2016
Steve Aoki,Can't Go Home (feat. Adam Lambert) - Radio Edit,45,speechiness,0.0951,2016
Steve Aoki,Home We'll Go (Take My Hand),47,tempo,0.5013,2015
Steve Aoki,Home We'll Go (Take My Hand),47,danceability,0.605,2015
Steve Aoki,Home We'll Go (Take My Hand),47,loudness,0.5939,2015
Steve Aoki,Home We'll Go (Take My Hand),47,liveness,0.0989,2015
Steve Aoki,Home We'll Go (Take My Hand),47,valence,0.55,2015
Steve Aoki,Home We'll Go (Take My Hand),47,energy,0.903,2015
Steve Aoki,Home We'll Go (Take My Hand),47,acousticness,0.188,2015
Steve Aoki,Home We'll Go (Take My Hand),47,instrumentalness,0.0081,2015
Steve Aoki,Home We'll Go (Take My Hand),47,speechiness,0.0637,2015
Steve Aoki,Lightning Strikes,48,tempo,0.543,2015
Steve Aoki,Lightning Strikes,48,danceability,0.619,2015
Steve Aoki,Lightning Strikes,48,loudness,0.4903,2015
Steve Aoki,Lightning Strikes,48,liveness,0.296,2015
Steve Aoki,Lightning Strikes,48,valence,0.13,2015
Steve Aoki,Lightning Strikes,48,energy,0.979,2015
Steve Aoki,Lightning Strikes,48,acousticness,0.0277,2015
Steve Aoki,Lightning Strikes,48,instrumentalness,0.06,2015
Steve Aoki,Lightning Strikes,48,speechiness,0.108,2015
Steve Aoki,Turbulence - Radio Edit,36,tempo,0.543,2012
Steve Aoki,Turbulence - Radio Edit,36,danceability,0.694,2012
Steve Aoki,Turbulence - Radio Edit,36,loudness,0.8238,2012
Steve Aoki,Turbulence - Radio Edit,36,liveness,0.117,2012
Steve Aoki,Turbulence - Radio Edit,36,valence,0.288,2012
Steve Aoki,Turbulence - Radio Edit,36,energy,0.947,2012
Steve Aoki,Turbulence - Radio Edit,36,acousticness,0.0063,2012
Steve Aoki,Turbulence - Radio Edit,36,instrumentalness,0.256,2012
Steve Aoki,Turbulence - Radio Edit,36,speechiness,0.081,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,tempo,0.5347,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,danceability,0.596,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,loudness,0.6417,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,liveness,0.373,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,valence,0.313,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,energy,0.927,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,acousticness,0.004,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,instrumentalness,0.403,2012
Steve Aoki,Phat Brahms (Steve Aoki & Angger Dimas vs. Dimitri Vegas & Like Mike),0,speechiness,0.206,2012
Steve Aoki,I Wanna Rave,53,tempo,0.6682,2019
Steve Aoki,I Wanna Rave,53,danceability,0.699,2019
Steve Aoki,I Wanna Rave,53,loudness,0.6342,2019
Steve Aoki,I Wanna Rave,53,liveness,0.101,2019
Steve Aoki,I Wanna Rave,53,valence,0.787,2019
Steve Aoki,I Wanna Rave,53,energy,0.917,2019
Steve Aoki,I Wanna Rave,53,acousticness,0.0146,2019
Steve Aoki,I Wanna Rave,53,instrumentalness,0.5,2019
Steve Aoki,I Wanna Rave,53,speechiness,0.0545,2019
Steve Aoki,Hava (feat. Dr Phunk),20,tempo,0.6265,2019
Steve Aoki,Hava (feat. Dr Phunk),20,danceability,0.611,2019
Steve Aoki,Hava (feat. Dr Phunk),20,loudness,0.5563,2019
Steve Aoki,Hava (feat. Dr Phunk),20,liveness,0.196,2019
Steve Aoki,Hava (feat. Dr Phunk),20,valence,0.0808,2019
Steve Aoki,Hava (feat. Dr Phunk),20,energy,0.947,2019
Steve Aoki,Hava (feat. Dr Phunk),20,acousticness,0.0099,2019
Steve Aoki,Hava (feat. Dr Phunk),20,instrumentalness,0.0554,2019
Steve Aoki,Hava (feat. Dr Phunk),20,speechiness,0.297,2019
Steve Aoki,Play It Cool - Quintino Remix,18,tempo,0.5345,2019
Steve Aoki,Play It Cool - Quintino Remix,18,danceability,0.692,2019
Steve Aoki,Play It Cool - Quintino Remix,18,loudness,0.539,2019
Steve Aoki,Play It Cool - Quintino Remix,18,liveness,0.0647,2019
Steve Aoki,Play It Cool - Quintino Remix,18,valence,0.494,2019
Steve Aoki,Play It Cool - Quintino Remix,18,energy,0.861,2019
Steve Aoki,Play It Cool - Quintino Remix,18,acousticness,0.0065,2019
Steve Aoki,Play It Cool - Quintino Remix,18,instrumentalness,0.0165,2019
Steve Aoki,Play It Cool - Quintino Remix,18,speechiness,0.0954,2019
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,tempo,0.4572,2018
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,danceability,0.451,2018
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,loudness,0.792,2018
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,liveness,0.787,2018
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,valence,0.479,2018
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,energy,0.966,2018
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,acousticness,0.0235,2018
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,instrumentalness,0.146,2018
Steve Aoki,"Shakalaka (Steve Aoki, Deorro, MAKJ & Max Styler)",57,speechiness,0.133,2018
R3HAB,All Around The World (La La La) - Marnik Remix,64,tempo,0.5639,2019
R3HAB,All Around The World (La La La) - Marnik Remix,64,danceability,0.708,2019
R3HAB,All Around The World (La La La) - Marnik Remix,64,loudness,0.6089,2019
R3HAB,All Around The World (La La La) - Marnik Remix,64,liveness,0.113,2019
R3HAB,All Around The World (La La La) - Marnik Remix,64,valence,0.707,2019
R3HAB,All Around The World (La La La) - Marnik Remix,64,energy,0.913,2019
R3HAB,All Around The World (La La La) - Marnik Remix,64,acousticness,0.089,2019
R3HAB,All Around The World (La La La) - Marnik Remix,64,instrumentalness,0.081,2019
R3HAB,All Around The World (La La La) - Marnik Remix,64,speechiness,0.0348,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,tempo,0.4814,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,danceability,0.687,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,loudness,0.5404,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,liveness,0.124,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,valence,0.27,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,energy,0.706,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,acousticness,0.091,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,instrumentalness,0.0,2019
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),63,speechiness,0.0459,2019
R3HAB,How You've Been - Black Caviar Remix,36,tempo,0.4928,2018
R3HAB,How You've Been - Black Caviar Remix,36,danceability,0.75,2018
R3HAB,How You've Been - Black Caviar Remix,36,loudness,0.4422,2018
R3HAB,How You've Been - Black Caviar Remix,36,liveness,0.103,2018
R3HAB,How You've Been - Black Caviar Remix,36,valence,0.277,2018
R3HAB,How You've Been - Black Caviar Remix,36,energy,0.832,2018
R3HAB,How You've Been - Black Caviar Remix,36,acousticness,0.0002,2018
R3HAB,How You've Been - Black Caviar Remix,36,instrumentalness,0.0402,2018
R3HAB,How You've Been - Black Caviar Remix,36,speechiness,0.0403,2018
R3HAB,All Into Nothing,60,tempo,0.4174,2018
R3HAB,All Into Nothing,60,danceability,0.571,2018
R3HAB,All Into Nothing,60,loudness,0.4644,2018
R3HAB,All Into Nothing,60,liveness,0.394,2018
R3HAB,All Into Nothing,60,valence,0.211,2018
R3HAB,All Into Nothing,60,energy,0.763,2018
R3HAB,All Into Nothing,60,acousticness,0.0421,2018
R3HAB,All Into Nothing,60,instrumentalness,0.0,2018
R3HAB,All Into Nothing,60,speechiness,0.0491,2018
R3HAB,How You've Been - Acoustic,62,tempo,0.4898,2020
R3HAB,How You've Been - Acoustic,62,danceability,0.611,2020
R3HAB,How You've Been - Acoustic,62,loudness,0.3017,2020
R3HAB,How You've Been - Acoustic,62,liveness,0.257,2020
R3HAB,How You've Been - Acoustic,62,valence,0.326,2020
R3HAB,How You've Been - Acoustic,62,energy,0.329,2020
R3HAB,How You've Been - Acoustic,62,acousticness,0.715,2020
R3HAB,How You've Been - Acoustic,62,instrumentalness,0.0,2020
R3HAB,How You've Been - Acoustic,62,speechiness,0.0352,2020
R3HAB,Freak - Sam Feldt Remix Edit,35,tempo,0.493,2016
R3HAB,Freak - Sam Feldt Remix Edit,35,danceability,0.636,2016
R3HAB,Freak - Sam Feldt Remix Edit,35,loudness,0.521,2016
R3HAB,Freak - Sam Feldt Remix Edit,35,liveness,0.268,2016
R3HAB,Freak - Sam Feldt Remix Edit,35,valence,0.443,2016
R3HAB,Freak - Sam Feldt Remix Edit,35,energy,0.77,2016
R3HAB,Freak - Sam Feldt Remix Edit,35,acousticness,0.469,2016
R3HAB,Freak - Sam Feldt Remix Edit,35,instrumentalness,0.0,2016
R3HAB,Freak - Sam Feldt Remix Edit,35,speechiness,0.125,2016
R3HAB,Good Intentions (feat. Lourdiz),36,tempo,0.4019,2018
R3HAB,Good Intentions (feat. Lourdiz),36,danceability,0.463,2018
R3HAB,Good Intentions (feat. Lourdiz),36,loudness,0.4786,2018
R3HAB,Good Intentions (feat. Lourdiz),36,liveness,0.079,2018
R3HAB,Good Intentions (feat. Lourdiz),36,valence,0.195,2018
R3HAB,Good Intentions (feat. Lourdiz),36,energy,0.652,2018
R3HAB,Good Intentions (feat. Lourdiz),36,acousticness,0.318,2018
R3HAB,Good Intentions (feat. Lourdiz),36,instrumentalness,0.0,2018
R3HAB,Good Intentions (feat. Lourdiz),36,speechiness,0.0523,2018
R3HAB,I Just Can't,56,tempo,0.3238,2017
R3HAB,I Just Can't,56,danceability,0.652,2017
R3HAB,I Just Can't,56,loudness,0.4493,2017
R3HAB,I Just Can't,56,liveness,0.148,2017
R3HAB,I Just Can't,56,valence,0.303,2017
R3HAB,I Just Can't,56,energy,0.595,2017
R3HAB,I Just Can't,56,acousticness,0.162,2017
R3HAB,I Just Can't,56,instrumentalness,0.0,2017
R3HAB,I Just Can't,56,speechiness,0.0419,2017
R3HAB,Karate - Original Mix,2,tempo,0.5346,2014
R3HAB,Karate - Original Mix,2,danceability,0.626,2014
R3HAB,Karate - Original Mix,2,loudness,0.6636,2014
R3HAB,Karate - Original Mix,2,liveness,0.685,2014
R3HAB,Karate - Original Mix,2,valence,0.668,2014
R3HAB,Karate - Original Mix,2,energy,0.961,2014
R3HAB,Karate - Original Mix,2,acousticness,0.0004,2014
R3HAB,Karate - Original Mix,2,instrumentalness,0.0024,2014
R3HAB,Karate - Original Mix,2,speechiness,0.0687,2014
R3HAB,All Around The World (La La La) - LUM!X Remix,50,tempo,0.5344,2019
R3HAB,All Around The World (La La La) - LUM!X Remix,50,danceability,0.715,2019
R3HAB,All Around The World (La La La) - LUM!X Remix,50,loudness,0.5844,2019
R3HAB,All Around The World (La La La) - LUM!X Remix,50,liveness,0.0885,2019
R3HAB,All Around The World (La La La) - LUM!X Remix,50,valence,0.338,2019
R3HAB,All Around The World (La La La) - LUM!X Remix,50,energy,0.865,2019
R3HAB,All Around The World (La La La) - LUM!X Remix,50,acousticness,0.0383,2019
R3HAB,All Around The World (La La La) - LUM!X Remix,50,instrumentalness,0.0176,2019
R3HAB,All Around The World (La La La) - LUM!X Remix,50,speechiness,0.0615,2019
R3HAB,Samurai - Tiesto Remix,0,tempo,0.5346,2014
R3HAB,Samurai - Tiesto Remix,0,danceability,0.503,2014
R3HAB,Samurai - Tiesto Remix,0,loudness,0.6381,2014
R3HAB,Samurai - Tiesto Remix,0,liveness,0.09,2014
R3HAB,Samurai - Tiesto Remix,0,valence,0.0378,2014
R3HAB,Samurai - Tiesto Remix,0,energy,0.966,2014
R3HAB,Samurai - Tiesto Remix,0,acousticness,0.03,2014
R3HAB,Samurai - Tiesto Remix,0,instrumentalness,0.827,2014
R3HAB,Samurai - Tiesto Remix,0,speechiness,0.0591,2014
R3HAB,Care (Ft. Madi),1,tempo,0.7017,2016
R3HAB,Care (Ft. Madi),1,danceability,0.549,2016
R3HAB,Care (Ft. Madi),1,loudness,0.6762,2016
R3HAB,Care (Ft. Madi),1,liveness,0.117,2016
R3HAB,Care (Ft. Madi),1,valence,0.19,2016
R3HAB,Care (Ft. Madi),1,energy,0.832,2016
R3HAB,Care (Ft. Madi),1,acousticness,0.162,2016
R3HAB,Care (Ft. Madi),1,instrumentalness,0.0,2016
